Date,regime,regime_name,weight,confidence
2020-05-22,5,High-vol Rally,0.5,0.99999945523465
2020-05-26,5,High-vol Rally,0.5,0.9999999667816161
2020-05-27,5,High-vol Rally,0.5,0.9999999981482688
2020-05-28,5,High-vol Rally,0.5,0.9999999831889
2020-05-29,5,High-vol Rally,0.5,0.9999998845160074
2020-06-01,5,High-vol Rally,0.5,0.9999999846768334
2020-06-02,5,High-vol Rally,0.5,0.9999999964129529
2020-06-03,5,High-vol Rally,0.5,0.9999999992796802
2020-06-04,5,High-vol Rally,0.5,0.9999999988540367
2020-06-05,5,High-vol Rally,0.5,0.9999999999781721
2020-06-08,5,High-vol Rally,0.5,0.9999999999854481
2020-06-09,5,High-vol Rally,0.5,0.9999999996980478
2020-06-10,5,High-vol Rally,0.5,0.9999997864688567
2020-06-11,5,High-vol Rally,0.5,0.9657377575289902
2020-06-12,5,High-vol Rally,0.5,0.9999996363258767
2020-06-15,5,High-vol Rally,0.5,0.9999973292068912
2020-06-16,5,High-vol Rally,0.5,0.999999924286388
2020-06-17,5,High-vol Rally,0.5,0.9999178186163892
2020-06-18,5,High-vol Rally,0.5,0.9999999824831322
2020-06-19,5,High-vol Rally,0.5,0.9999973199700877
2020-06-22,5,High-vol Rally,0.5,0.9999873798256519
2020-06-23,5,High-vol Rally,0.5,0.9916607551154799
2020-06-24,2,Crisis,0.5,0.9358887839134005
2020-06-25,2,Crisis,0.5,0.9749841181676284
2020-06-26,2,Crisis,0.5,0.9990208564298566
2020-06-29,2,Crisis,0.5,0.9294457626969962
2020-06-30,2,Crisis,0.5,0.8515380491835459
2020-07-01,2,Crisis,0.5,0.7757331640062108
2020-07-02,2,Crisis,0.5,0.7251479036629322
2020-07-06,2,Crisis,0.5,0.5182351397173581
2020-07-07,2,Crisis,0.5,0.9188070197442427
2020-07-08,2,Crisis,0.5,0.9983297290650331
2020-07-09,2,Crisis,0.5,0.9998074909312196
2020-07-10,2,Crisis,0.5,0.8785658721707961
2020-07-13,5,High-vol Rally,0.5,0.9276215926525214
2020-07-14,5,High-vol Rally,0.5,0.9998663735617157
2020-07-15,5,High-vol Rally,0.5,0.9999923553187987
2020-07-16,5,High-vol Rally,0.5,0.9999732885555735
2020-07-17,5,High-vol Rally,0.5,0.9998192293415766
2020-07-20,5,High-vol Rally,0.5,0.9999353856940926
2020-07-21,5,High-vol Rally,0.5,0.999960547563855
2020-07-22,5,High-vol Rally,0.5,0.9999036309399416
2020-07-23,5,High-vol Rally,0.5,0.9994066127603756
2020-07-24,5,High-vol Rally,0.5,0.9997475191548358
2020-07-27,5,High-vol Rally,0.5,0.9996240520306391
2020-07-28,5,High-vol Rally,0.5,0.9996618354795248
2020-07-29,5,High-vol Rally,0.5,0.9997466468535884
2020-07-30,5,High-vol Rally,0.5,0.9998515550428838
2020-07-31,5,High-vol Rally,0.5,0.999965102831552
2020-08-03,5,High-vol Rally,0.5,0.9999737683304318
2020-08-04,5,High-vol Rally,0.5,0.9999927912145441
2020-08-05,5,High-vol Rally,0.5,0.9999973456032181
2020-08-06,5,High-vol Rally,0.5,0.9999987368181584
2020-08-07,5,High-vol Rally,0.5,0.9999989319081826
2020-08-10,5,High-vol Rally,0.5,0.9999930157926581
2020-08-11,5,High-vol Rally,0.5,0.9999766259937684
2020-08-12,5,High-vol Rally,0.5,0.9999512624544005
2020-08-13,5,High-vol Rally,0.5,0.9998165178241682
2020-08-14,5,High-vol Rally,0.5,0.9998869916465982
2020-08-17,5,High-vol Rally,0.5,0.9997455758535908
2020-08-18,5,High-vol Rally,0.5,0.9998777037426628
2020-08-19,5,High-vol Rally,0.5,0.9981217719176316
2020-08-20,5,High-vol Rally,0.5,0.999046700229048
2020-08-21,5,High-vol Rally,0.5,0.9999183153598822
2020-08-24,5,High-vol Rally,0.5,0.9999810858577574
2020-08-25,5,High-vol Rally,0.5,0.9999939498921988
2020-08-26,5,High-vol Rally,0.5,0.9999974315211392
2020-08-27,5,High-vol Rally,0.5,0.9999975925013008
2020-08-28,5,High-vol Rally,0.5,0.9999979568949992
2020-08-31,5,High-vol Rally,0.5,0.9999922673458715
2020-09-01,5,High-vol Rally,0.5,0.9999726929654081
2020-09-02,5,High-vol Rally,0.5,0.9932198838773253
2020-09-03,2,Crisis,0.5,0.615915715625982
2020-09-04,2,Crisis,0.5,0.9776441852590698
