Date,regime,regime_name,weight,confidence
2020-06-04,4,High-vol Rally,0.5,1.0
2020-06-05,4,High-vol Rally,0.5,1.0
2020-06-08,4,High-vol Rally,0.5,1.0
2020-06-09,4,High-vol Rally,0.5,1.0
2020-06-10,4,High-vol Rally,0.5,1.0
2020-06-11,4,High-vol Rally,0.5,1.0
2020-06-12,4,High-vol Rally,0.5,1.0
2020-06-15,4,High-vol Rally,0.5,1.0
2020-06-16,4,High-vol Rally,0.5,1.0
2020-06-17,4,High-vol Rally,0.5,1.0
2020-06-18,4,High-vol Rally,0.5,1.0
2020-06-19,4,High-vol Rally,0.5,1.0
2020-06-22,4,High-vol Rally,0.5,1.0
2020-06-23,4,High-vol Rally,0.5,1.0
2020-06-24,4,High-vol Rally,0.5,1.0
2020-06-25,4,High-vol Rally,0.5,1.0
2020-06-26,4,High-vol Rally,0.5,1.0
2020-06-29,4,High-vol Rally,0.5,1.0
2020-06-30,4,High-vol Rally,0.5,1.0
2020-07-01,4,High-vol Rally,0.5,1.0
2020-07-02,4,High-vol Rally,0.5,1.0
2020-07-03,4,High-vol Rally,0.5,1.0
2020-07-06,4,High-vol Rally,0.5,1.0
2020-07-07,4,High-vol Rally,0.5,1.0
2020-07-08,4,High-vol Rally,0.5,0.999999999998181
2020-07-09,4,High-vol Rally,0.5,0.999999999998181
2020-07-10,4,High-vol Rally,0.5,0.9999999999872671
2020-07-13,4,High-vol Rally,0.5,0.999999999992724
2020-07-14,4,High-vol Rally,0.5,0.9999999877691154
2020-07-15,4,High-vol Rally,0.5,0.9999993775492958
2020-07-16,4,High-vol Rally,0.5,0.999951850577942
2020-07-17,4,High-vol Rally,0.5,0.9942303840021844
2020-07-20,4,High-vol Rally,0.5,0.9734237611065202
2020-07-21,4,High-vol Rally,0.5,0.9578837124247659
2020-07-22,4,High-vol Rally,0.5,0.8425134453010313
2020-07-23,4,High-vol Rally,0.5,0.7924950397221774
2020-07-24,4,High-vol Rally,0.5,0.7937280025638961
2020-07-27,4,High-vol Rally,0.5,0.7908055569320548
2020-07-28,4,High-vol Rally,0.5,0.7930407514135834
2020-07-29,4,High-vol Rally,0.5,0.8333202982094685
2020-07-30,4,High-vol Rally,0.5,0.900630170382761
2020-07-31,4,High-vol Rally,0.5,0.9130136438411717
2020-08-03,4,High-vol Rally,0.5,0.9999445123746162
2020-08-04,4,High-vol Rally,0.5,0.999993996943714
2020-08-05,4,High-vol Rally,0.5,0.9999998967559858
2020-08-06,4,High-vol Rally,0.5,0.9999999983519956
2020-08-07,4,High-vol Rally,0.5,0.9999999997962732
2020-08-10,4,High-vol Rally,0.5,0.9999999975771061
2020-08-11,4,High-vol Rally,0.5,0.999999999994543
2020-08-12,4,High-vol Rally,0.5,0.9999999998890416
2020-08-13,4,High-vol Rally,0.5,0.9999999896244844
2020-08-14,4,High-vol Rally,0.5,0.9999999675201258
2020-08-17,4,High-vol Rally,0.5,0.9999995974904679
2020-08-18,4,High-vol Rally,0.5,0.9999992824835163
2020-08-19,4,High-vol Rally,0.5,0.9999983866468309
2020-08-20,4,High-vol Rally,0.5,0.9999882740681556
2020-08-21,4,High-vol Rally,0.5,0.9993831451316608
2020-08-24,4,High-vol Rally,0.5,0.9779142874915576
2020-08-25,3,Low-vol Rally,0.5,0.5635769747667747
2020-08-26,3,Low-vol Rally,0.5,0.7575272712498005
2020-08-27,3,Low-vol Rally,0.5,0.8066300186025347
2020-08-28,3,Low-vol Rally,0.5,0.745951266286395
2020-08-31,0,Crisis,0.0,0.8769374071530206
2020-09-01,0,Crisis,0.0,0.9156193586384201
2020-09-02,0,Crisis,0.0,0.9154455300648681
2020-09-03,0,Crisis,0.0,0.9237556367931008
2020-09-04,0,Crisis,0.0,0.9598283771242399
2020-09-07,6,High-vol Rally,1.0,0.9158049097397118
2020-09-08,6,High-vol Rally,1.0,0.9545671162578286
2020-09-09,6,High-vol Rally,1.0,0.9949499925332719
2020-09-10,6,High-vol Rally,1.0,0.9975962833849803
2020-09-11,6,High-vol Rally,1.0,0.9981611497950015
2020-09-14,6,High-vol Rally,1.0,0.9962993708690491
2020-09-15,6,High-vol Rally,1.0,0.9938751623305737
2020-09-16,6,High-vol Rally,1.0,0.9567855848428717
2020-09-17,6,High-vol Rally,1.0,0.879150718418295
2020-09-18,0,Crisis,0.0,0.73696649778266
2020-09-21,0,Crisis,0.0,0.999686606110074
2020-09-22,0,Crisis,0.0,0.9999752105139494
2020-09-23,0,Crisis,0.0,0.999833486423673
2020-09-24,0,Crisis,0.0,0.9997263345796862
2020-09-25,0,Crisis,0.0,0.9915892011571825
2020-09-28,6,High-vol Rally,1.0,0.7501411645882483
2020-09-29,6,High-vol Rally,1.0,0.7711305915610708
2020-09-30,6,High-vol Rally,1.0,0.7745168035413396
2020-10-01,6,High-vol Rally,1.0,0.9339776400474454
2020-10-02,6,High-vol Rally,1.0,0.958922302504725
2020-10-05,6,High-vol Rally,1.0,0.959304231769008
2020-10-06,6,High-vol Rally,1.0,0.9816231834914084
2020-10-07,6,High-vol Rally,1.0,0.9920829792159107
2020-10-08,6,High-vol Rally,1.0,0.9994563322659603
